2026-09-17 14:23:35 host worker09.cluster job 3319005 task 22 stage recon cpus 8
slice 22: 102 frames x 21 spokes, ncc 8, grid (384, 384), max|x0| 8.628e-05 (2s)
  ite = 0, cost = 0.000126
  ite = 1, cost = 0.000105
  ite = 2, cost = 0.000094
  ite = 3, cost = 0.000090
  ite = 4, cost = 0.000086
  ite = 5, cost = 0.000083
  ite = 6, cost = 0.000082
  ite = 7, cost = 0.000082
  ite = 8, cost = 0.000080
  ite = 0, cost = 0.000078
  ite = 1, cost = 0.000077
  ite = 2, cost = 0.000076
  ite = 3, cost = 0.000076
  ite = 4, cost = 0.000076
  ite = 5, cost = 0.000075
  ite = 6, cost = 0.000075
  ite = 7, cost = 0.000075
  ite = 8, cost = 0.000074
  ite = 0, cost = 0.000073
  ite = 1, cost = 0.000073
  ite = 2, cost = 0.000072
  ite = 3, cost = 0.000072
  ite = 4, cost = 0.000072
  ite = 5, cost = 0.000071
  ite = 6, cost = 0.000071
  ite = 7, cost = 0.000071
  ite = 8, cost = 0.000071
SAVED slice 22 glam0.02 lam=1.52e-06 (192, 192, 102) finite=True (356s)
SLICE_DONE 22 358s
