2026-09-17 14:39:58 host worker03.cluster job 3319062 task 33 stage recon cpus 8
slice 33: 102 frames x 21 spokes, ncc 8, grid (384, 384), max|x0| 6.146e-05 (2s)
  ite = 0, cost = 0.000093
  ite = 1, cost = 0.000084
  ite = 2, cost = 0.000079
  ite = 3, cost = 0.000069
  ite = 4, cost = 0.000066
  ite = 5, cost = 0.000063
  ite = 6, cost = 0.000060
  ite = 7, cost = 0.000059
  ite = 8, cost = 0.000057
  ite = 0, cost = 0.000054
  ite = 1, cost = 0.000054
  ite = 2, cost = 0.000052
  ite = 3, cost = 0.000049
  ite = 4, cost = 0.000048
  ite = 5, cost = 0.000047
  ite = 6, cost = 0.000047
  ite = 7, cost = 0.000046
  ite = 8, cost = 0.000045
  ite = 0, cost = 0.000044
  ite = 1, cost = 0.000044
  ite = 2, cost = 0.000043
  ite = 3, cost = 0.000043
  ite = 4, cost = 0.000043
  ite = 5, cost = 0.000043
  ite = 6, cost = 0.000043
