2026-09-17 14:45:09 host worker08.cluster job 3319087 task 47 stage recon cpus 8
slice 47: 102 frames x 21 spokes, ncc 8, grid (384, 384), max|x0| 4.931e-05 (2s)
  ite = 0, cost = 0.000073
  ite = 1, cost = 0.000070
  ite = 2, cost = 0.000054
  ite = 3, cost = 0.000046
  ite = 4, cost = 0.000040
  ite = 5, cost = 0.000036
  ite = 6, cost = 0.000033
  ite = 7, cost = 0.000031
  ite = 8, cost = 0.000028
  ite = 0, cost = 0.000025
  ite = 1, cost = 0.000024
  ite = 2, cost = 0.000023
  ite = 3, cost = 0.000022
  ite = 4, cost = 0.000022
  ite = 5, cost = 0.000021
