2026-09-17 14:23:34 host worker04.cluster job 3318994 task 11 stage recon cpus 8
slice 11: 102 frames x 21 spokes, ncc 8, grid (384, 384), max|x0| 8.597e-05 (2s)
  ite = 0, cost = 0.000108
  ite = 1, cost = 0.000089
  ite = 2, cost = 0.000077
  ite = 3, cost = 0.000073
  ite = 4, cost = 0.000069
  ite = 5, cost = 0.000065
  ite = 6, cost = 0.000063
  ite = 7, cost = 0.000061
  ite = 8, cost = 0.000059
  ite = 0, cost = 0.000058
  ite = 1, cost = 0.000058
  ite = 2, cost = 0.000056
  ite = 3, cost = 0.000056
  ite = 4, cost = 0.000056
  ite = 5, cost = 0.000055
  ite = 6, cost = 0.000054
  ite = 7, cost = 0.000054
