2026-09-17 14:38:58 host worker06.cluster job 3319059 task 30 stage recon cpus 8
slice 30: 102 frames x 21 spokes, ncc 8, grid (384, 384), max|x0| 6.076e-05 (3s)
  ite = 0, cost = 0.000100
  ite = 1, cost = 0.000090
  ite = 2, cost = 0.000085
  ite = 3, cost = 0.000077
  ite = 4, cost = 0.000075
  ite = 5, cost = 0.000072
  ite = 6, cost = 0.000070
  ite = 7, cost = 0.000068
  ite = 8, cost = 0.000066
  ite = 0, cost = 0.000063
  ite = 1, cost = 0.000062
  ite = 2, cost = 0.000059
  ite = 3, cost = 0.000059
  ite = 4, cost = 0.000059
  ite = 5, cost = 0.000058
  ite = 6, cost = 0.000056
  ite = 7, cost = 0.000055
  ite = 8, cost = 0.000054
