2026-09-17 14:38:22 host worker09.cluster job 3319057 task 28 stage recon cpus 8
slice 28: 102 frames x 21 spokes, ncc 8, grid (384, 384), max|x0| 9.356e-05 (2s)
  ite = 0, cost = 0.000111
  ite = 1, cost = 0.000101
  ite = 2, cost = 0.000094
  ite = 3, cost = 0.000081
  ite = 4, cost = 0.000076
  ite = 5, cost = 0.000075
  ite = 6, cost = 0.000074
  ite = 7, cost = 0.000073
  ite = 8, cost = 0.000072
  ite = 0, cost = 0.000068
  ite = 1, cost = 0.000067
  ite = 2, cost = 0.000065
  ite = 3, cost = 0.000065
  ite = 4, cost = 0.000064
  ite = 5, cost = 0.000063
  ite = 6, cost = 0.000063
  ite = 7, cost = 0.000062
  ite = 8, cost = 0.000062
  ite = 0, cost = 0.000061
  ite = 1, cost = 0.000061
  ite = 2, cost = 0.000060
  ite = 3, cost = 0.000060
  ite = 4, cost = 0.000059
  ite = 5, cost = 0.000059
  ite = 6, cost = 0.000058
  ite = 7, cost = 0.000058
  ite = 8, cost = 0.000058
SAVED slice 28 glam0.02 lam=1.52e-06 (192, 192, 102) finite=True (337s)
  ite = 0, cost = 0.000492
  ite = 1, cost = 0.000492
  ite = 2, cost = 0.000450
  ite = 3, cost = 0.000368
  ite = 4, cost = 0.000338
  ite = 5, cost = 0.000306
  ite = 6, cost = 0.000265
  ite = 7, cost = 0.000231
  ite = 8, cost = 0.000212
  ite = 0, cost = 0.000153
